rating,offer,price,mrp,results,title_name
,86% off,₹169,"1,299",https://www.flipkart.com/macberry-men-formal-casual-tan-artificial-leather-wallet/p/itmf3zewhdgath6f?pid=WCWFFS2JKXGGGHEW&lid=LSTWCWFFS2JKXGGGHEWF2BY4A&marketplace=FLIPKART&srno=b_5_168&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=438f2716-4157-4f99-8b9f-ff253efb98a3.WCWFFS2JKXGGGHEW.SEARCH,"Men Formal, Casual Tan Artificial Leather Wallet,  (10 Card Slots)"
,82% off,₹206,"1,195",https://www.flipkart.com/sa-enterprises-men-formal-tan-artificial-leather-wallet/p/itmfaf4byp7ugbhf?pid=WCWFAF2V84HGZJU5&lid=LSTWCWFAF2V84HGZJU5Q8ZBRO&marketplace=FLIPKART&srno=b_5_165&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=3e6e8675-dfa4-4a66-bee3-801aae630594.WCWFAF2V84HGZJU5.SEARCH,"Men Formal Tan Artificial Leather Wallet,  (4 Card Slots)"
,80% off,₹398,"1,999",https://www.flipkart.com/rasso-men-tan-genuine-leather-wallet/p/itmfcgg2vbyyhzty?pid=WCWFCF74FHQFGJ7G&lid=LSTWCWFCF74FHQFGJ7GN3WTTS&marketplace=FLIPKART&srno=b_5_164&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_69Vkh0ir52v2BY%2F6WIx7SZQuuYsVbPJwLR2JVd8%2FQbYCiiMKIV8%2BJWvmtq3bv35oiOHjLv6DJ7%2FNfd%2ByZ6SLRw%3D%3D,"Men Tan Genuine Leather Wallet,  (7 Card Slots)"
,70% off,₹299,999,https://www.flipkart.com/newport-men-black-genuine-leather-wallet/p/itmf3zdfkvrxhvkf?pid=WCWEWSZRGQBWFPWD&lid=LSTWCWEWSZRGQBWFPWDBJDFGC&marketplace=FLIPKART&srno=b_5_163&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=87c22833-d163-4089-bcd4-e9e8c40db7df.WCWEWSZRGQBWFPWD.SEARCH,"Men Black Genuine Leather Wallet,  (8 Card Slots)"
,66% off,₹498,"1,499",https://www.flipkart.com/ox-men-black-genuine-leather-wallet/p/itmfeqe5kxfvakwf?pid=WCWFEQAZBADDZZJM&lid=LSTWCWFEQAZBADDZZJMYEKBP8&marketplace=FLIPKART&srno=b_6_240&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_kMRY8tv%2BsSFBH9mW325x5wbTNpS2IVS%2Fyaz7lc1G8NF854M6dza5nP0YJvVxcScWUJk7Rcy2R%2FhCBz4l68eKqg%3D%3D,"Men Black Genuine Leather Wallet,  (8 Card Slots)"
,75% off,₹314,"1,299",https://www.flipkart.com/dezire-crafts-men-casual-black-tan-artificial-leather-wallet/p/itmf3zexxvf7gggs?pid=WCWEVYXUUFBQVUUR&lid=LSTWCWEVYXUUFBQVUURLN6JGS&marketplace=FLIPKART&srno=b_5_167&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=27f26f78-73e2-4b38-a822-5e62b855069c.WCWEVYXUUFBQVUUR.SEARCH,"Men Casual Black, Tan Artificial Leather Wallet,  (7 Card Slots)"
,66% off,₹436,"1,299",https://www.flipkart.com/spl-men-formal-black-artificial-leather-wallet/p/itmf3zdgh9xtmf2c?pid=WCWEUJZ5GY5ZGN6T&lid=LSTWCWEUJZ5GY5ZGN6TOEHCMG&marketplace=FLIPKART&srno=b_5_162&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=e8a45781-e408-4fcc-bab3-96f56ff360c1.WCWEUJZ5GY5ZGN6T.SEARCH,"Men Formal Black Artificial Leather Wallet,  (7 Card Slots)"
,83% off,₹165,999,https://www.flipkart.com/wild-edge-men-casual-black-brown-artificial-leather-wallet/p/itmf3zfya9znnw3x?pid=WCWF37A7ZJWBYVQF&lid=LSTWCWF37A7ZJWBYVQFOSWN83&marketplace=FLIPKART&srno=b_6_239&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=19e12d2d-3699-4850-a6e1-436673809438.WCWF37A7ZJWBYVQF.SEARCH,"Men Casual Black, Brown Artificial Leather Wallet,  (3 Card Slots)"
,68% off,₹785,"2,499",https://www.flipkart.com/style-98-boys-tan-genuine-leather-money-clip/p/itmf3zeywqrfm8jh?pid=WCWEVJHH3TZ8NHZD&lid=LSTWCWEVJHH3TZ8NHZDHOCFC6&marketplace=FLIPKART&srno=b_6_237&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=280c12f7-4770-45c8-b138-9db6fb03c7e3.WCWEVJHH3TZ8NHZD.SEARCH,"Boys Tan Genuine Leather Money Clip,  (8 Card Slots)"
,80% off,₹237,"1,195",https://www.flipkart.com/pocket-bazar-men-casual-tan-artificial-leather-wallet/p/itmf75gzwrkmc35q?pid=WCWF757HVYF6ENCC&lid=LSTWCWF757HVYF6ENCCOHBWAK&marketplace=FLIPKART&srno=b_6_236&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f83745f8-a6fe-465b-a22f-329ad8a70c5a.WCWF757HVYF6ENCC.SEARCH,"Men Casual Tan Artificial Leather Wallet,  (7 Card Slots)"
,62% off,₹189,499,https://www.flipkart.com/ibex-men-casual-maroon-artificial-leather-wallet/p/itmf8q9ccbrhfy9n?pid=WCWF8Q5GGJAJYGZ9&lid=LSTWCWF8Q5GGJAJYGZ9EXDKUN&marketplace=FLIPKART&srno=b_6_235&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=d9823a57-0ba6-453f-8f95-f6cc60aa48ea.WCWF8Q5GGJAJYGZ9.SEARCH,"Men Casual Maroon Artificial Leather Wallet,  (5 Card Slots)"
,81% off,₹549,"2,999",https://www.flipkart.com/hidelink-men-casual-black-genuine-leather-wallet/p/itmf3zdgxrb4s4vg?pid=WCWEXEFNUMNYWNG5&lid=LSTWCWEXEFNUMNYWNG5ZRV2C1&marketplace=FLIPKART&srno=b_6_234&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_kMRY8tv%2BsSFBH9mW325x5wbTNpS2IVS%2Fyaz7lc1G8NHHDdfoahPHph5dNxpzf8ezzwuIGtgYTUCqQ3kjrntRLw%3D%3D,"Men Casual Black Genuine Leather Wallet,  (5 Card Slots)"
,62% off,₹299,798,https://www.flipkart.com/stealodeal-aluminum-silver-pocket-business-atm-case-metal-box-steel-6-card-holder/p/itmej3mryhkgjfhf?pid=CHDEJ3MRRYBHHSS4&lid=LSTCHDEJ3MRRYBHHSS4YGLION&marketplace=FLIPKART&srno=b_6_231&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=45399f2f-e53d-4a6a-8a6e-6551a068de2d.CHDEJ3MRRYBHHSS4.SEARCH,"Stealodeal Aluminum Silver Pocket Business Atm Case Metal Box With Steel 6 Card Holder,  (Set of 2, Silver)"
,82% off,₹214,"1,195",https://www.flipkart.com/sa-enterprises-men-black-artificial-leather-wallet/p/itmf3zzd858aq3sj?pid=WCWF3ZXMGRA6TG69&lid=LSTWCWF3ZXMGRA6TG69RYCCEV&marketplace=FLIPKART&srno=b_6_233&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=fc2eb1fe-0057-4c79-913b-096a0c475c59.WCWF3ZXMGRA6TG69.SEARCH,"Men Black Artificial Leather Wallet,  (3 Card Slots)"
,66% off,₹373,"1,099",https://www.flipkart.com/metronaut-men-black-genuine-leather-wallet/p/itmf3zdhkxbvrd8j?pid=WCWEUBRXPRAKJETK&lid=LSTWCWEUBRXPRAKJETKTBU7XU&marketplace=FLIPKART&srno=b_6_232&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=315b122a-69f6-4792-8288-40c59af1a451.WCWEUBRXPRAKJETK.SEARCH,"Men Black Genuine Leather Wallet,  (3 Card Slots)"
,63% off,₹406,"1,099",https://www.flipkart.com/metronaut-men-brown-genuine-leather-wallet/p/itmf3zebzytrhwxb?pid=WCWEUVXVR7ZZVWEH&lid=LSTWCWEUVXVR7ZZVWEHOFCQQW&marketplace=FLIPKART&srno=b_6_238&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=3884e557-9807-4c0a-bcb3-3074ee2fe496.WCWEUVXVR7ZZVWEH.SEARCH,"Men Brown Genuine Leather Wallet,  (4 Card Slots)"
,70% off,"₹1,229","4,200",https://www.flipkart.com/louis-stitch-men-brown-genuine-leather-wallet/p/itmf3zeu7fbucp2q?pid=WCWEZGHEBGYKMUGG&lid=LSTWCWEZGHEBGYKMUGGOYATBJ&marketplace=FLIPKART&srno=b_6_230&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_kMRY8tv%2BsSFBH9mW325x5wbTNpS2IVS%2Fyaz7lc1G8NG1TPtATfGfAUhlvBj97xJLp7O%2Bpy0kYgDFbGde8QKHvQ%3D%3D,"Men Brown Genuine Leather Wallet,  (9 Card Slots)"
,76% off,₹189,799,https://www.flipkart.com/wenzest-men-tan-artificial-leather-wallet/p/itmf7ctwfzbs8cdy?pid=WCWF7CS5YPUXN68E&lid=LSTWCWF7CS5YPUXN68EEAKQLM&marketplace=FLIPKART&srno=b_6_229&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=fed55885-9461-49f5-b80b-12eaa4282c6b.WCWF7CS5YPUXN68E.SEARCH,"Men Tan Artificial Leather Wallet,  (6 Card Slots)"
,88% off,₹219,"1,899",https://www.flipkart.com/rosset-men-tan-artificial-leather-wallet/p/itmf3zebu9xr9afq?pid=WCWEJBGCCYZZJ8JQ&lid=LSTWCWEJBGCCYZZJ8JQGGAEBT&marketplace=FLIPKART&srno=b_6_228&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=c5cd4524-7ca1-4014-9202-7ed857d0b786.WCWEJBGCCYZZJ8JQ.SEARCH,"Men Tan Artificial Leather Wallet,  (3 Card Slots)"
,70% off,₹268,895,https://www.flipkart.com/sa-enterprises-men-black-genuine-leather-wallet/p/itmf3zeggmxb2bum?pid=WCWEN9QYUWZZMRT5&lid=LSTWCWEN9QYUWZZMRT5OCAKFV&marketplace=FLIPKART&srno=b_6_226&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=beb06dc2-4a2a-42eb-80f2-83720a4cc684.WCWEN9QYUWZZMRT5.SEARCH,"Men Black Genuine Leather Wallet,  (6 Card Slots)"
,72% off,₹189,699,https://www.flipkart.com/ibex-boys-casual-formal-tan-artificial-leather-money-clip/p/itmf3zf2hbchjbed?pid=WCWF3MK7AAFZQCHF&lid=LSTWCWF3MK7AAFZQCHF9LI5L7&marketplace=FLIPKART&srno=b_6_225&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=40886989-1ef2-4f6b-a623-a615d1cafe23.WCWF3MK7AAFZQCHF.SEARCH,"Boys Casual, Formal Tan Artificial Leather Money Clip,  (6 Card Slots)"
,75% off,₹449,"1,799",https://www.flipkart.com/krosshorn-men-brown-genuine-leather-wallet/p/itmfgahaqmzhygmd?pid=WCWFGA8URYZBJMH7&lid=LSTWCWFGA8URYZBJMH7G7OO4D&marketplace=FLIPKART&srno=b_6_224&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_kMRY8tv%2BsSFBH9mW325x5wbTNpS2IVS%2Fyaz7lc1G8NF80j%2FE%2FQYOOCYkVoEGH21z2JxSHLGuI5PIjvwrgZhcKw%3D%3D,"Men Brown Genuine Leather Wallet,  (5 Card Slots)"
,73% off,₹398,"1,499",https://www.flipkart.com/mark-keith-women-black-artificial-leather-wallet/p/itmf684pnypauknx?pid=WCWF67XAHGWTJUFN&lid=LSTWCWF67XAHGWTJUFNWZURIS&marketplace=FLIPKART&srno=b_6_227&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f0bbd0c4-e33c-4f4e-bcec-13f9bbecbec1.WCWF67XAHGWTJUFN.SEARCH,"Women Black Artificial Leather Wallet,  (8 Card Slots)"
,63% off,₹480,"1,299",https://www.flipkart.com/metronaut-men-tan-genuine-leather-wallet/p/itmf6jsfuhhmqp7m?pid=WCWF6JSFXPFXP3KP&lid=LSTWCWF6JSFXPFXP3KPBR4DPH&marketplace=FLIPKART&srno=b_6_222&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=1f56295e-1b8d-4a90-8d5f-9a224b51293e.WCWF6JSFXPFXP3KP.SEARCH,"Men Tan Genuine Leather Wallet,  (4 Card Slots)"
,73% off,₹399,"1,499",https://www.flipkart.com/limerence-men-blue-artificial-leather-wallet/p/itmferfh2rwtxvbn?pid=WCWFEQZNZGQVGPBB&lid=LSTWCWFEQZNZGQVGPBBU8GNPQ&marketplace=FLIPKART&srno=b_6_223&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=8505d34a-343f-47e5-b73c-b8a9b978aad9.WCWFEQZNZGQVGPBB.SEARCH,"Men Blue Artificial Leather Wallet,  (6 Card Slots)"
,75% off,₹313,"1,299",https://www.flipkart.com/dezire-crafts-men-casual-multicolor-artificial-leather-wallet/p/itmf3zexsgra8abv?pid=WCWF2F4NK5UGR7DQ&lid=LSTWCWF2F4NK5UGR7DQSDPGTC&marketplace=FLIPKART&srno=b_6_221&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=5a5739c9-07a9-46c9-a4d1-e0a8c5dcf1e3.WCWF2F4NK5UGR7DQ.SEARCH,"Men Casual Multicolor Artificial Leather Wallet,  (8 Card Slots)"
,72% off,₹331,"1,200",https://www.flipkart.com/fashius-men-blue-genuine-leather-wallet/p/itmfcw9yjg7ddcsr?pid=WCWFCVFFN8TJVKY4&lid=LSTWCWFCVFFN8TJVKY4KPZ4PG&marketplace=FLIPKART&srno=b_6_220&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_kMRY8tv%2BsSFBH9mW325x5wbTNpS2IVS%2Fyaz7lc1G8NEFY%2FAA23Q63v%2Bl89IML20Zzz2NBSx1b%2FFxaaNHLLhgiQ%3D%3D,"Men Blue Genuine Leather Wallet,  (10 Card Slots)"
,66% off,₹499,"1,500",https://www.flipkart.com/k-london-men-formal-black-genuine-leather-fabric-wallet/p/itmdp2nqbaafdtcr?pid=WCWDNFADNNFYW2PG&lid=LSTWCWDNFADNNFYW2PGRBO1HN&marketplace=FLIPKART&srno=b_6_219&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=678d191d-1bb1-4ad8-a6a0-1242ce043346.WCWDNFADNNFYW2PG.SEARCH,"Men Formal Black Genuine Leather, Fabric Wallet,  (6 Card Slots)"
,82% off,₹221,"1,299",https://www.flipkart.com/quetzal-men-black-artificial-leather-wallet/p/itmfe7fwgzzcancv?pid=WCWFE6UE8WP58DBQ&lid=LSTWCWFE6UE8WP58DBQUPPWX4&marketplace=FLIPKART&srno=b_6_217&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=67b632ef-6229-462f-ace6-1fd4ba97cba4.WCWFE6UE8WP58DBQ.SEARCH,"Men Black Artificial Leather Wallet,  (6 Card Slots)"
,80% off,₹197,999,https://www.flipkart.com/samtroh-men-blue-artificial-leather-money-clip/p/itmf3zffzjur9rdy?pid=WCWFY47CWJGCXX4W&lid=LSTWCWFY47CWJGCXX4WKC43AO&marketplace=FLIPKART&srno=b_6_218&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=b6adfa58-63df-41ac-be70-fe5b506da2cc.WCWFY47CWJGCXX4W.SEARCH,"Men Blue Artificial Leather Money Clip,  (3 Card Slots)"
,67% off,₹197,600,https://www.flipkart.com/fashius-men-tan-artificial-leather-wallet/p/itmffvq2cwkzqtdn?pid=WCWFFVFPZ3HSCDKE&lid=LSTWCWFFVFPZ3HSCDKEH2YGSW&marketplace=FLIPKART&srno=b_6_214&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_kMRY8tv%2BsSFBH9mW325x5wbTNpS2IVS%2Fyaz7lc1G8NFhLMO0NUHKAxhYFqzTzM9XCVwz33ow1ZjMgZEziDq7Mg%3D%3D,"Men Tan Artificial Leather Wallet,  (17 Card Slots)"
,66% off,₹399,"1,200",https://www.flipkart.com/stepgear-men-silver-aluminium-card-holder/p/itmff43zvzgzuzvh?pid=WCWFF3XVZG4ZBBK9&lid=LSTWCWFF3XVZG4ZBBK9YG4T3V&marketplace=FLIPKART&srno=b_6_215&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=21cae58a-8576-4fc2-9fc5-9dc4a9095680.WCWFF3XVZG4ZBBK9.SEARCH,"Men Silver Aluminium Card Holder,  (6 Card Slots)"
,62% off,₹949,"2,499",https://www.flipkart.com/spl-men-black-genuine-leather-wallet/p/itmf3zecvcb4rwnz?pid=WCWEWK3HRBQJYWGG&lid=LSTWCWEWK3HRBQJYWGGC6NHJL&marketplace=FLIPKART&srno=b_6_216&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=7d237712-b9e7-4a49-bf0e-9c5e1ef90ce3.WCWEWK3HRBQJYWGG.SEARCH,"Men Black Genuine Leather Wallet,  (6 Card Slots)"
,77% off,₹224,999,https://www.flipkart.com/samtroh-men-casual-red-artificial-leather-wallet/p/itmfa2kzhdjyrhv3?pid=WCWFA2JZZGHK8NXJ&lid=LSTWCWFA2JZZGHK8NXJ1ZHLV9&marketplace=FLIPKART&srno=b_6_213&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=91f8adbf-f974-485e-8eb5-41153d8f5712.WCWFA2JZZGHK8NXJ.SEARCH,"Men Casual Red Artificial Leather Wallet,  (5 Card Slots)"
,60% off,₹518,"1,295",https://www.flipkart.com/lino-perros-women-casual-brown-artificial-leather-wallet/p/itmf7z83sq67hccz?pid=WCWF7ZY9FZY27GFY&lid=LSTWCWF7ZY9FZY27GFYPDHWGM&marketplace=FLIPKART&srno=b_6_212&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=04b43cc9-285f-4a78-a166-06a83729a870.WCWF7ZY9FZY27GFY.SEARCH,"Women Casual Brown Artificial Leather Wallet,  (4 Card Slots)"
,80% off,₹398,"1,999",https://www.flipkart.com/rasso-men-tan-genuine-leather-wallet/p/itmfcgg2vbyyhzty?pid=WCWFCF74FHQFGJ7G&lid=LSTWCWFCF74FHQFGJ7GN3WTTS&marketplace=FLIPKART&srno=b_6_210&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=en_kMRY8tv%2BsSFBH9mW325x5wbTNpS2IVS%2Fyaz7lc1G8NGEjiylIQZoxXJ%2FzRos0RMyiOHjLv6DJ7%2FNfd%2ByZ6SLRw%3D%3D,"Men Tan Genuine Leather Wallet,  (7 Card Slots)"
,82% off,₹529,"2,999",https://www.flipkart.com/hidelink-men-trendy-casual-brown-genuine-leather-wallet/p/itmf3zdhzf7qvcza?pid=WCWEXAZXGDB7YQ5B&lid=LSTWCWEXAZXGDB7YQ5BOLDWF6&marketplace=FLIPKART&srno=b_6_211&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=016b2b51-63c2-4ad7-84b4-3471cf1188c9.WCWEXAZXGDB7YQ5B.SEARCH,"Men Trendy, Casual Brown Genuine Leather Wallet,  (6 Card Slots)"
,81% off,₹188,999,https://www.flipkart.com/samtroh-men-casual-tan-artificial-leather-money-clip/p/itmf3zeykgcjwhcz?pid=WCWEWPW6PAH7HCJU&lid=LSTWCWEWPW6PAH7HCJUG9MGZP&marketplace=FLIPKART&srno=b_6_209&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=f05d9f3e-8f51-46b9-b9c1-674a62a35c78.WCWEWPW6PAH7HCJU.SEARCH,"Men Casual Tan Artificial Leather Money Clip,  (10 Card Slots)"
,65% off,₹539,"1,550",https://www.flipkart.com/baggit-women-evening-party-red-artificial-leather-wallet/p/itmf7q2whsu3zatk?pid=WCWF7ZX5MKHADJ9A&lid=LSTWCWF7ZX5MKHADJ9ALGWSHE&marketplace=FLIPKART&srno=b_6_208&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=980db93f-f4ed-49a3-9c1f-60dcb8206211.WCWF7ZX5MKHADJ9A.SEARCH,"Women Evening/Party Red Artificial Leather Wallet,  (8 Card Slots)"
,68% off,₹248,799,https://www.flipkart.com/white-bear-men-formal-tan-artificial-leather-wallet/p/itmf3zf2ggkwvzfx?pid=WCWEXTYSABA5PJZQ&lid=LSTWCWEXTYSABA5PJZQGFQAVP&marketplace=FLIPKART&srno=b_6_207&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=d759aba5-c9c0-4d04-b87e-1d971cde2ebe.WCWEXTYSABA5PJZQ.SEARCH,"Men Formal Tan Artificial Leather Wallet,  (3 Card Slots)"
,69% off,₹650,"2,099",https://www.flipkart.com/caprese-women-casual-yellow-artificial-leather-document-holder/p/itmf7vm2gmazm2de?pid=WCWF7VMFQRGQMRRP&lid=LSTWCWF7VMFQRGQMRRPFNSBA6&marketplace=FLIPKART&srno=b_6_206&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=dda00fcc-eb4f-4de8-b47c-85ba9f539cbf.WCWF7VMFQRGQMRRP.SEARCH,"Women Casual Yellow Artificial Leather Document Holder,  (6 Card Slots)"
,74% off,₹519,"1,999",https://www.flipkart.com/hidelink-men-casual-brown-genuine-leather-wallet/p/itmfbvhyarjs44xj?pid=WCWFBV9ARTJFHHY8&lid=LSTWCWFBV9ARTJFHHY82YDNEN&marketplace=FLIPKART&srno=b_6_205&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=31711ecd-1d85-4761-b910-3e3b3d2137eb.WCWFBV9ARTJFHHY8.SEARCH,"Men Casual Brown Genuine Leather Wallet,  (7 Card Slots)"
,78% off,₹253,"1,195",https://www.flipkart.com/knw-men-brown-artificial-leather-wallet/p/itmf6d7jexj7fagp?pid=WCWF6D5SYTGSZRTH&lid=LSTWCWF6D5SYTGSZRTHNDMSBM&marketplace=FLIPKART&srno=b_6_204&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=e4aa170c-7729-44d4-ab01-a3df3437ec96.WCWF6D5SYTGSZRTH.SEARCH,"Men Brown Artificial Leather Wallet,  (4 Card Slots)"
,81% off,₹189,999,https://www.flipkart.com/wild-edge-men-tan-artificial-leather-wallet/p/itmf3zf2fzpzgest?pid=WCWF3JHGZDGSSGHH&lid=LSTWCWF3JHGZDGSSGHHEIHI5W&marketplace=FLIPKART&srno=b_6_203&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=02c8b8af-68ea-4158-94f7-27981a168ad4.WCWF3JHGZDGSSGHH.SEARCH,"Men Tan Artificial Leather Wallet,  (5 Card Slots)"
,73% off,₹210,799,https://www.flipkart.com/billion-deal-men-well-looking-men-s-stainless-atm-6-card-holder/p/itmeqafyxrahkfvk?pid=CHDEQAFYRXGZAUHS&lid=LSTCHDEQAFYRXGZAUHSTWRRWZ&marketplace=FLIPKART&srno=b_6_202&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=ff748718-9103-4b6a-bb2c-812a24adfdc0.CHDEQAFYRXGZAUHS.SEARCH,"billion Deal Men Well Looking Men's Stainless ATM 6 Card Holder,  (Set of 1, Silver)"
,80% off,₹179,899,https://www.flipkart.com/wenzest-men-black-artificial-leather-wallet/p/itmf3zdgzh33agwx?pid=WCWEYHFZZ7PCFDBG&lid=LSTWCWEYHFZZ7PCFDBGOOR8TY&marketplace=FLIPKART&srno=b_8_318&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=aa52b740-e164-430b-9d75-94a01ea9827d.WCWEYHFZZ7PCFDBG.SEARCH,"Men Black Artificial Leather Wallet,  (6 Card Slots)"
,80% off,₹235,"1,195",https://www.flipkart.com/izcorpindia-men-black-artificial-leather-wallet/p/itmfb3adt5gn8juy?pid=WCWFB37E4PGCG2FC&lid=LSTWCWFB37E4PGCG2FCCQLXHF&marketplace=FLIPKART&srno=b_8_316&otracker=hp_omu_Mid%2BSeason%2BClearance%2BSale_1_Min.%2B60%2525%2BOff_3HCZHOH0UZ_1&fm=organic&iid=83fe8b15-fca7-4843-8413-fe0b5e7d86e4.WCWFB37E4PGCG2FC.SEARCH,"Men Black Artificial Leather Wallet,  (3 Card Slots)"
